,names,scores,logfoldchanges,pvals,pvals_adj
10247,CNPPD1,-0.39143288,-0.099366195,0.6955798639910541,1.0
10248,TSPAN15,-0.39199767,-0.85776293,0.6951916556598241,1.0
10249,TMEM97,-0.39228773,-0.27670667,0.6949569942853426,1.0
10250,RGP1,-0.39243266,-0.1691375,0.6948413009997025,1.0
10251,TBCB,-0.39333418,-0.07135743,0.694176183510189,1.0
10252,PBLD,-0.39339805,-0.8614119,0.6941579409134411,1.0
10253,GTF2H4,-0.39358538,-0.24041623,0.6939916747708754,1.0
10254,CSPP1,-0.3942046,-0.24631852,0.6935339864079659,1.0
10255,LY6G5C,-0.39472425,-0.24429904,0.693150963757036,1.0
10256,ZFP69,-0.39491692,-0.43435934,0.6930114301026242,1.0
10257,TSC22D1,-0.39517063,-0.28075883,0.6928212845442179,1.0
10258,NRN1,-0.3955261,-0.67946255,0.6925600169888202,1.0
10259,PEX16,-0.39570355,-0.11368096,0.6924275061267544,1.0
10260,PAAF1,-0.39659908,-0.20077698,0.6917691000594567,1.0
10261,MYO16,-0.3969199,-0.8702787,0.6915607556713127,1.0
10262,POLD4,-0.3969403,-0.07611037,0.6915158919435815,1.0
10263,NKAP,-0.3970991,-0.13373134,0.6913984722226822,1.0
10264,AQP3,-0.39729822,-0.089575745,0.6912520851603496,1.0
10265,TCTE3,-0.3975177,-0.37309983,0.6910903372360548,1.0
10266,ACSL5,-0.39765018,-0.1160499,0.6909926242581523,1.0
10267,RNF170,-0.39800352,-0.22572611,0.690731974817381,1.0
10268,EXOSC9,-0.3981535,-0.13589408,0.6906214732628244,1.0
10269,GCC2-AS1,-0.39900616,-0.369887,0.6899940690005948,1.0
10270,MOK,-0.39936122,-0.6102443,0.6897447056144441,1.0
10271,AL592148.3,-0.40040597,-0.87917054,0.6889935780012222,1.0
10272,ACOT13,-0.4007933,-0.16248766,0.6886778952174308,1.0
10273,TTC30B,-0.4010334,-0.44311845,0.6885058265863242,1.0
10274,GART,-0.40113556,-0.16168752,0.6884258028268113,1.0
10275,SEC22A,-0.4016317,-0.2238861,0.6880613748116186,1.0
10276,LSM14B,-0.40200698,-0.44065186,0.687787867218251,1.0
10277,DCLRE1A,-0.40211797,-0.36557356,0.6877050677372153,1.0
